Slide,Patch,Diagnosis
3,18415,1
3,19964,1
3,12797,1
3,6650,1
3,10966,1
3,19259,1
3,11916,1
3,8221,1
3,16271,1
3,12044,1
3,3531,1
3,17549,1
3,22538,1
3,24161,1
3,7701,1
3,14350,1
3,12088,1
3,2046,1
3,15537,1
3,1911,1
3,14237,1
3,12572,1
3,25572,1
3,1627,1
3,10691,1
3,13795,1
3,16751,1
3,6306,1
3,22030,1
3,12016,1
3,4307,1
3,6517,1
3,12457,1
3,17508,1
3,16736,1
3,18729,1
3,24132,1
3,16040,1
3,4760,1
3,11633,1
3,20469,1
3,24414,1
3,14202,1
3,20130,1
3,10743,1
3,1568,1
3,16425,1
3,23281,1
3,3740,1
3,19074,1
3,22774,1
3,15978,1
3,7306,1
3,13500,1
3,10288,1
3,1838,1
3,7739,1
3,11978,1
3,11029,1
3,11155,1
3,20493,1
3,23438,1
3,23133,1
3,26641,1
3,15516,1
3,2255,1
3,23107,1
3,18174,1
3,17067,1
3,21873,1
3,15655,1
3,23549,1
3,15560,1
3,12329,1
3,2715,1
3,25085,1
3,10092,1
3,13099,1
3,16732,1
3,14155,1
3,12996,1
3,14990,1
3,10331,1
3,13905,1
3,18338,1
3,8666,1
3,1921,1
3,6934,1
3,1574,1
3,187,1
3,12761,1
3,24784,1
3,14142,1
3,22326,1
3,23635,1
3,26515,1
3,305,1
3,11159,1
3,7062,1
3,14967,1
3,6435,1
3,9074,1
3,20289,1
3,22111,1
3,18596,1
3,26779,1
3,12250,1
3,20927,1
3,25650,1
3,26041,1
3,25760,1
3,1314,1
3,18556,1
3,14820,1
3,1479,1
3,24032,1
3,12284,1
3,8983,1
3,10170,1
3,9601,1
3,25977,1
3,11416,1
3,10014,1
3,19183,1
3,2472,1
3,16931,1
3,7012,1
3,24218,1
3,8853,1
3,13953,1
3,21228,1
3,7140,1
3,9824,1
3,14252,1
3,5259,1
3,12495,1
3,6183,1
3,15510,1
3,3374,1
3,8809,1
3,26681,1
3,7416,1
3,23450,1
3,14758,1
3,11709,1
3,6192,1
3,23401,1
3,16373,1
3,24079,1
3,12451,1
3,23942,1
3,24221,1
3,6348,1
3,4624,1
3,11947,1
3,8274,1
3,18662,1
3,1463,1
3,24181,1
3,14515,1
3,25542,1
3,16256,1
3,3265,1
3,21484,1
3,15785,1
3,22831,1
3,9242,1
3,9294,1
3,26621,1
3,22293,1
3,11944,1
3,4884,1
3,6711,1
3,26151,1
3,20977,1
3,18324,1
3,10240,1
3,15476,1
3,9683,1
3,11645,1
3,19068,1
3,7567,1
3,15425,1
3,18455,1
3,24309,1
3,22040,1
3,13154,1
3,23696,1
3,25222,1
3,11322,1
3,6383,1
3,24475,1
3,16856,1
3,20228,1
3,12297,1
3,18315,1
3,21768,1
3,4427,1
3,20885,1
3,7212,1
3,25138,1
3,11966,1
3,945,1
3,13548,1
3,6957,1
3,5311,1
3,21522,1
3,26526,1
3,26658,1
3,20031,1
3,9327,1
3,16951,1
3,23240,1
3,12032,1
3,3168,1
3,1801,1
3,25434,1
3,7752,1
3,13792,1
3,18492,1
3,18703,1
3,15465,1
3,13516,1
3,25900,1
3,21951,1
3,26491,1
3,20244,1
3,11176,1
3,3866,1
3,17365,1
3,10580,1
3,1610,1
3,11008,1
3,25006,1
3,17105,1
3,1898,1
3,14601,1
3,7006,1
3,233,1
3,1478,1
3,593,1
3,2706,1
3,20297,1
3,15577,1
3,14021,1
3,7099,1
3,22990,1
3,247,1
3,11969,1
3,3015,1
3,26605,1
3,16555,1
3,16265,1
3,24420,1
3,25313,1
3,2111,1
3,26217,1
3,10168,1
3,11084,1
3,17585,1
3,8160,1
3,8725,1
3,25802,1
3,6225,1
3,19000,1
3,14691,1
3,1720,1
3,15296,1
3,3607,1
3,26795,1
3,15400,1
3,12095,1
3,19808,1
3,15949,1
3,14679,1
3,17913,1
3,23470,1
3,22653,1
3,0,1
3,8916,1
3,9888,1
3,18913,1
3,25807,1
3,26006,1
3,14156,1
3,15273,1
3,14787,1
3,24594,1
3,21058,1
3,23965,1
3,8995,1
3,13603,1
3,11399,1
3,26659,1
3,933,1
3,9164,1
3,12148,1
3,5779,1
3,7487,1
3,20604,1
3,167,1
3,22216,1
3,1375,1
3,10243,1
3,17589,1
3,15706,1
3,20288,1
3,3504,1
3,5089,1
3,13139,1
3,230,1
3,15057,1
3,12949,1
3,7297,1
3,14559,1
3,26743,1
3,4539,1
3,5687,1
3,26370,1
3,23287,1
3,20909,1
3,4247,1
3,9246,1
3,3384,1
3,26722,1
3,12759,1
3,25667,1
3,20618,1
3,26488,1
3,4629,1
3,13225,1
3,25569,1
3,21061,1
3,2569,1
3,7495,1
3,4663,1
3,14676,1
3,23657,1
3,20912,1
3,25254,1
3,13984,1
3,784,1
3,23127,1
3,24110,1
3,8327,1
3,16946,1
3,22442,1
3,21024,1
3,12021,1
3,6569,1
3,22276,1
3,5698,1
3,16427,1
3,14397,1
3,13338,1
3,24431,1
3,15519,1
3,1474,1
3,19819,1
3,22657,1
3,17547,1
3,24205,1
3,2752,1
3,18941,1
3,572,1
3,25197,1
3,2716,1
3,19054,1
3,12958,1
3,4596,1
3,22334,1
3,18229,1
3,9713,1
3,9437,1
3,15418,1
3,24352,1
3,18608,1
3,12525,1
3,19463,1
3,22350,1
3,7762,1
3,550,1
3,629,1
3,15769,1
3,12818,1
3,19868,1
3,18434,1
3,17200,1
3,284,1
3,25963,1
3,143,1
3,23229,1
3,8012,1
3,14913,1
3,6098,1
3,19651,1
3,5733,1
3,14434,1
3,810,1
3,1776,1
3,19199,1
3,23300,1
3,10019,1
3,23028,1
3,5813,1
3,4283,1
3,19782,1
3,9178,1
3,3246,1
3,17963,1
